Order id,Event,Event date,Event time,First name,Last name,Email,Mobile,Order date,Type,Financial status,Valid tickets,Cancelled tickets,Ticket sales,Add-on sales,Donations,Fee rebate,Humanitix passed-on fee,Amex surcharge,Refund protection,Custom tax,Paid,Humanitix absorbed fees,Zip fee,Afterpay fee,Refunds,Your earnings,Your payout,Refunded fees,Giftcard used,Voucher used,Discount code used,Discount redeemed,Tax on sales,Tax on rebates,Tax on booking fees,Gateway,Marketing opt-in,Notes,Status,Sales channel,Tickets delivered,Long order id
SHA1010,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Ashley,Jacobs,ashley.jacobs78@example.com,6395257477,15/08/2026 06:49 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,1450dd17-2866-4c3c-a3e4-cdd2704751a9
SHA1011,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Julie,Thornton,julie.thornton28@example.com,8775619189,15/07/2026 10:21 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,ded75190-97b6-4ddf-be26-96fd5f916dda
SHA1012,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Christina,Robinson,christina.robinson52@example.com,2290005905,05/08/2026 11:49 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,527420a1-6139-46e9-bae8-cc86702a9bd3
SHA1013,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Stephanie,Key,stephanie.key8@example.com,0591934424,31/07/2026 09:06 pm,Online,Paid,4,0,$180.00,$0.00,$0.00,$0.00,$7.20,$0.00,$0.00,$0.00,$187.20,$0.00,$0.00,$0.00,$0.00,$180.00,$180.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,4,303ddadd-227d-4c8f-bb0d-8db61a67f58d
SHA1014,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,John,Davidson,john.davidson18@example.com,0653353597,03/08/2026 04:50 am,Manual,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,3,ff5e45ed-655d-4295-9200-9a780527a9cf
SHA1015,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Meghan,Davis,meghan.davis66@example.com,1960878757,11/08/2026 12:29 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,79e13623-c969-4227-b399-6db3c73c8a02
SHA1016,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Brian,Ford,brian.ford35@example.com,6309773983,17/08/2026 07:03 pm,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,a847df03-7fe0-4fe9-91b8-55d106f83c8e
SHA1017,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Andrew,Willis,andrew.willis10@example.com,8550044507,01/08/2026 02:45 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,e50c12f4-9c1b-4dd7-b1f5-a5a12836443b
SHA1018,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,James,Anderson,james.anderson44@example.com,1079322652,17/08/2026 08:33 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,3cd3788c-62c4-43ed-8a26-71b5587b521c
SHA1019,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Larry,Higgins,larry.higgins26@example.com,1567117753,11/07/2026 12:30 am,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,a333cf2d-cd32-4a98-8728-70142a22997b
SHA1020,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Gary,Norton,gary.norton39@example.com,9870884075,22/07/2026 05:20 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,321fba0a-5d54-47ba-8091-7af9ce712428
SHA1021,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Jacqueline,Farrell,jacqueline.farrell66@example.com,9726839507,08/08/2026 08:00 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,0ba2148e-da20-4e06-b09c-19fbcc293cfa
SHA1022,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Erin,Cisneros,erin.cisneros54@example.com,7212815683,26/07/2026 08:23 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,7bc6fe01-2ee3-480c-ae65-5c70d3f422c8
SHA1023,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Monique,Wallace,monique.wallace85@example.com,3798214924,13/08/2026 03:30 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,00a54e3e-3dc8-4de4-babc-c6721a7a0ecc
SHA1024,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Gregory,Watkins,gregory.watkins17@example.com,3908583068,13/08/2026 08:52 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,c742d87e-6cd0-41a7-9c40-1520fa4fa0ff
SHA1025,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Audrey,Nichols,audrey.nichols64@example.com,6723866560,15/08/2026 07:28 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,5992c94c-ef1c-4d65-bee5-08665f13a3f0
SHA1026,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Amber,Blair,amber.blair99@example.com,3541057725,01/08/2026 09:49 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,d338782e-b03d-4b38-9405-8a012dc829e0
SHA1027,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Raymond,Banks,raymond.banks35@example.com,0855872357,10/08/2026 05:29 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,26237a14-a118-4b8b-b8fe-562dc8c0765b
SHA1028,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Tonya,Byrd,tonya.byrd43@example.com,2410415074,12/07/2026 05:18 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,85e320ae-0386-4889-a104-833d67f4062c
SHA1029,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Gary,Berry,gary.berry25@example.com,1155661340,05/08/2026 01:58 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,df26808c-0a9b-4d13-8ac6-8dc00b87a9be
SHA1030,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Gregory,Anderson,gregory.anderson57@example.com,8408922706,11/08/2026 05:59 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,4f673cae-6269-4e84-a69b-fb90ed4639fc
SHA1031,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Christopher,Franklin,christopher.franklin36@example.com,9356580363,03/08/2026 01:56 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,deee905c-23dd-4678-bcbb-aa4d4afa449f
SHA1032,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Dorothy,Ryan,dorothy.ryan25@example.com,5817083351,16/07/2026 08:00 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,df394722-a2d4-4592-a59b-7d7245ab6c0d
SHA1033,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Suzanne,Wilson,suzanne.wilson81@example.com,6390004539,09/08/2026 11:06 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,e6f67e57-df7b-48b9-b90f-a0a6b393eaea
SHA1034,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Grace,Bradshaw,grace.bradshaw38@example.com,7251409617,07/08/2026 03:43 pm,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,35f427a6-72a4-4452-b1fa-007f8080910b
SHA1035,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Kevin,Dean,kevin.dean30@example.com,9816688130,13/07/2026 06:37 am,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,adeac79f-1bcc-456b-9a4d-0cd36135d80a
SHA1036,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Cynthia,Johnson,cynthia.johnson88@example.com,5016454662,17/07/2026 10:53 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,5963ec64-ddb7-4f07-a7a0-28161c988c32
SHA1037,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Jacob,Gill,jacob.gill9@example.com,2769876229,18/07/2026 10:49 pm,Manual,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,1,47b47f1d-7d00-4529-8f1f-d126f11afe8d
SHA1038,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Desiree,Garrison,desiree.garrison89@example.com,9897173315,24/07/2026 02:23 pm,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,2c284830-471a-4ceb-a4d0-7cd8096d3904
SHA1039,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Thomas,Anderson,thomas.anderson49@example.com,4471650441,25/07/2026 07:58 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,58520681-f7f2-4e7a-88af-900342e05a09
SHA1040,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Jennifer,Mason,jennifer.mason29@example.com,9694541913,06/08/2026 12:20 am,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,7c2febce-8188-4021-984d-cca241192e85
SHA1041,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Samantha,Osborn,samantha.osborn28@example.com,0938373965,11/08/2026 05:16 pm,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,6ab9af93-ab8c-400e-b9a8-2e2cd116abc9
SHA1042,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Donald,Smith,donald.smith96@example.com,4146440261,10/07/2026 12:05 pm,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,5a6cbd88-5357-4ede-a7a8-ffcf484c578f
SHA1043,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Emily,Adams,emily.adams66@example.com,8326213841,23/07/2026 05:26 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,aac16152-935d-4c24-8246-dd11d7abd797
SHA1044,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Steven,Wilson,steven.wilson92@example.com,5275056880,24/07/2026 02:53 am,Manual,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,2,0363f8ee-b276-4405-ac03-25faec337edc
SHA1045,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Brian,Romero,brian.romero87@example.com,1263340293,27/07/2026 12:20 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,26c52ced-3f8c-4b76-8873-b8b0bbb9c175
SHA1046,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,John,Fischer,john.fischer48@example.com,7332627767,26/07/2026 06:29 am,Manual,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,1,cb22537a-81b1-4160-a959-6e8355f342ab
SHA1047,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Charles,Ware,charles.ware20@example.com,9468774929,30/07/2026 05:57 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,12ab21e5-c990-4529-b1a2-48049c4ea246
SHA1048,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Daniel,Smith,daniel.smith60@example.com,5726684905,18/07/2026 06:11 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,805b7c77-a56b-4436-b06b-771ee5c6c8a4
SHA1049,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Dawn,Steele,dawn.steele91@example.com,0316131779,18/07/2026 01:39 pm,Online,Paid,3,0,$135.00,$0.00,$0.00,$0.00,$5.40,$0.00,$0.00,$0.00,$140.40,$0.00,$0.00,$0.00,$0.00,$135.00,$135.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,3516545c-ea46-4cd2-8a8e-1a0a4d6a8c85
SHA1050,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Robert,Villa,robert.villa59@example.com,3315180166,01/08/2026 12:53 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,229aa147-6c62-487f-bfe1-40e4285331c8
SHA1051,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,John,Thompson,john.thompson14@example.com,9388953115,31/07/2026 09:08 am,Online,Paid,2,0,$90.00,$0.00,$0.00,$0.00,$3.60,$0.00,$0.00,$0.00,$93.60,$0.00,$0.00,$0.00,$0.00,$90.00,$90.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,18209669-e8ba-4777-8b4f-36e87be901d4
SHA1052,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Jeffrey,Thomas,jeffrey.thomas54@example.com,4159106608,24/07/2026 10:17 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,0f423f8a-5a6c-427b-a14b-58b8b739b772
SHA1053,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Jennifer,Sanders,jennifer.sanders76@example.com,2622478922,21/07/2026 04:58 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,de6b51a5-257b-42de-b241-6aedfe3dc3e5
SHA1054,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Brian,Gutierrez,brian.gutierrez32@example.com,1350621084,16/08/2026 06:46 pm,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,9d11963c-d827-42e1-bae5-b44eddcf879a
SHA1055,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Victor,Pena,victor.pena67@example.com,0629810997,14/08/2026 02:51 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,eeca93ec-6b1c-49c3-a549-fe0987edf6c6
SHA1056,Shaandaar Diwali Cruise,26/10/2024,7:00 pm,Chase,Lin,chase.lin61@example.com,6816821407,25/07/2026 12:02 am,Online,Paid,1,0,$45.00,$0.00,$0.00,$0.00,$1.80,$0.00,$0.00,$0.00,$46.80,$0.00,$0.00,$0.00,$0.00,$45.00,$45.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,f941e86e-af97-4123-8684-2d760dcd7f27
