Order id,Event,Event date,Event time,First name,Last name,Email,Mobile,Order date,Type,Financial status,Valid tickets,Cancelled tickets,Ticket sales,Add-on sales,Donations,Fee rebate,Humanitix passed-on fee,Amex surcharge,Refund protection,Custom tax,Paid,Humanitix absorbed fees,Zip fee,Afterpay fee,Refunds,Your earnings,Your payout,Refunded fees,Giftcard used,Voucher used,Discount code used,Discount redeemed,Tax on sales,Tax on rebates,Tax on booking fees,Gateway,Marketing opt-in,Notes,Status,Sales channel,Tickets delivered,Long order id
GAN1026,Ganeshotsav,30/08/2026,7:00 pm,Brenda,Bailey,brenda.bailey35@example.com,6761847230,11/07/2026 04:17 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,9f6facc1-451d-48fe-8532-fc74a9987bdf
GAN1027,Ganeshotsav,30/08/2026,7:00 pm,Antonio,Mcfarland,antonio.mcfarland30@example.com,6189141173,03/08/2026 12:41 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,33a0daa7-f91e-4fcd-85ec-e729d4dd1b56
GAN1028,Ganeshotsav,30/08/2026,7:00 pm,Michael,Stephens,michael.stephens6@example.com,4208737530,24/07/2026 08:49 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,7e7d9a19-ab45-4578-92fb-acf6d5d1c669
GAN1029,Ganeshotsav,30/08/2026,7:00 pm,Daniel,Torres,daniel.torres12@example.com,8114374470,16/07/2026 05:24 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,cd3566ef-5c37-4739-8a62-9c5eda2cf852
GAN1030,Ganeshotsav,30/08/2026,7:00 pm,Amber,Mata,amber.mata71@example.com,1100225579,05/08/2026 07:15 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,1d24181c-2ed0-47d4-97bc-ad3ad0a17fe8
GAN1031,Ganeshotsav,30/08/2026,7:00 pm,Jonathan,Rodriguez,jonathan.rodriguez30@example.com,4676212021,26/07/2026 12:56 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,702b7014-adab-4c2f-91a6-46dacd613988
GAN1032,Ganeshotsav,30/08/2026,7:00 pm,Travis,Martinez,travis.martinez87@example.com,5902771670,17/07/2026 11:28 am,Online,Free,4,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,4,ad8cbfea-de4b-461e-b45e-9463032a09e0
GAN1033,Ganeshotsav,30/08/2026,7:00 pm,Judy,Lambert,judy.lambert65@example.com,5889163756,30/07/2026 09:02 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,ef32f72a-a4b5-4723-82fb-28690df80b89
GAN1034,Ganeshotsav,30/08/2026,7:00 pm,Jose,Green,jose.green50@example.com,7217535408,16/07/2026 12:41 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,142e3df0-3c28-45dc-912d-aea8673d2920
GAN1035,Ganeshotsav,30/08/2026,7:00 pm,Cynthia,Allen,cynthia.allen56@example.com,1775170166,28/07/2026 07:31 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,cab24f24-1744-4e3f-936e-c1bd000b1f5e
GAN1036,Ganeshotsav,30/08/2026,7:00 pm,Rachel,White,rachel.white49@example.com,8837550375,02/08/2026 11:20 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,5d00df1b-a83c-4c2b-b776-e729791f49f6
GAN1037,Ganeshotsav,30/08/2026,7:00 pm,Joseph,Bowers,joseph.bowers72@example.com,1305548851,07/08/2026 07:54 am,Online,Free,4,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,4,be153187-b783-41d5-9264-04b923f47a55
GAN1038,Ganeshotsav,30/08/2026,7:00 pm,Greg,Moore,greg.moore70@example.com,4933163735,07/08/2026 01:11 pm,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,ac117bab-d664-4fe8-a21c-0c06ed376567
GAN1039,Ganeshotsav,30/08/2026,7:00 pm,Caitlin,Dodson,caitlin.dodson17@example.com,7982708086,02/08/2026 08:56 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,2d5d2395-e901-4768-abd1-4b0cc7f4f4f9
GAN1040,Ganeshotsav,30/08/2026,7:00 pm,Julie,Lewis,julie.lewis93@example.com,2169958669,06/08/2026 09:21 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,4b4ef503-f872-4413-97c5-982cf6ae10e8
GAN1041,Ganeshotsav,30/08/2026,7:00 pm,Haley,Anderson,haley.anderson74@example.com,2698485833,28/07/2026 01:40 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,ac20af11-ebd3-4927-9865-28e6afc5c20e
GAN1042,Ganeshotsav,30/08/2026,7:00 pm,Spencer,Ward,spencer.ward38@example.com,8851587996,15/07/2026 01:59 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,1b41a61e-85d1-41ef-8344-edb3ceed0ffc
GAN1043,Ganeshotsav,30/08/2026,7:00 pm,Wayne,Price,wayne.price57@example.com,0034244204,11/07/2026 09:28 am,Manual,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,1a3c2131-73dd-4bc6-9064-05a85bd29cb1
GAN1044,Ganeshotsav,30/08/2026,7:00 pm,Mark,Steele,mark.steele52@example.com,8638406665,03/08/2026 10:29 am,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,9edd2182-33fd-462d-8057-e470be6127a8
GAN1045,Ganeshotsav,30/08/2026,7:00 pm,Joseph,Christian,joseph.christian94@example.com,3598933472,13/08/2026 07:03 am,Manual,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,2,6090103c-1e8d-48ad-838b-77adbc2e2b59
GAN1046,Ganeshotsav,30/08/2026,7:00 pm,Antonio,Mcfarland,antonio.mcfarland30@example.com,8422940572,11/07/2026 11:50 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,eeb093fe-c60e-44d5-8d04-dcb698cd2655
GAN1047,Ganeshotsav,30/08/2026,7:00 pm,Nathan,Hines,nathan.hines63@example.com,7985158328,03/08/2026 07:09 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,67465743-897b-403d-8b07-4d1a6a7a7841
GAN1048,Ganeshotsav,30/08/2026,7:00 pm,Gary,Ellis,gary.ellis16@example.com,3555439878,13/07/2026 11:52 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,a46b6fce-e78d-447c-bd87-703472173fa3
GAN1049,Ganeshotsav,30/08/2026,7:00 pm,Matthew,Lane,matthew.lane98@example.com,0561648408,03/08/2026 08:14 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,4be318a8-0b39-4ccf-bc9f-3bc37210045a
GAN1050,Ganeshotsav,30/08/2026,7:00 pm,Stacy,Rodriguez,stacy.rodriguez9@example.com,5811288013,14/08/2026 10:36 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,b3e6f4c6-d428-4f6c-89aa-429334a0dcd4
GAN1051,Ganeshotsav,30/08/2026,7:00 pm,Tracy,Stark,tracy.stark55@example.com,1207501102,13/08/2026 04:13 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,e9366a85-3a46-4be3-9255-a4de9330ba83
GAN1052,Ganeshotsav,30/08/2026,7:00 pm,Ashley,Graham,ashley.graham89@example.com,7665061809,20/07/2026 11:54 am,Online,Free,2,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,5b923c67-1295-48df-9926-fe41b36d0121
GAN1053,Ganeshotsav,30/08/2026,7:00 pm,Tiffany,Barrett,tiffany.barrett33@example.com,4491476607,15/08/2026 02:27 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,cbf925b5-6418-46b7-bf2b-43b422e9e527
GAN1054,Ganeshotsav,30/08/2026,7:00 pm,Courtney,Hernandez,courtney.hernandez60@example.com,2450882100,10/08/2026 12:15 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,15cadfaf-f26d-4dd3-8c2a-a0b18982cbf8
GAN1055,Ganeshotsav,30/08/2026,7:00 pm,Bobby,Smith,bobby.smith90@example.com,3682223943,22/07/2026 07:00 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,c04446bf-d9f4-4bbd-8dec-644cda2d2156
GAN1056,Ganeshotsav,30/08/2026,7:00 pm,Marcus,Wright,marcus.wright31@example.com,8141413975,15/08/2026 06:30 pm,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,11defebf-9e98-461d-88fe-bf6d199c8d94
GAN1057,Ganeshotsav,30/08/2026,7:00 pm,Erin,Pierce,erin.pierce67@example.com,7759492995,14/08/2026 12:19 pm,Online,Free,3,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,c921057c-3f05-457c-902e-d818013ca998
GAN1058,Ganeshotsav,30/08/2026,7:00 pm,Thomas,Mueller,thomas.mueller27@example.com,4525777547,19/07/2026 01:09 am,Online,Free,1,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,d77fbeeb-14fc-4a5d-9b4b-f377a542deb9
