Order id,Event,Event date,Event time,First name,Last name,Email,Mobile,Order date,Type,Financial status,Valid tickets,Cancelled tickets,Ticket sales,Add-on sales,Donations,Fee rebate,Humanitix passed-on fee,Amex surcharge,Refund protection,Custom tax,Paid,Humanitix absorbed fees,Zip fee,Afterpay fee,Refunds,Your earnings,Your payout,Refunded fees,Giftcard used,Voucher used,Discount code used,Discount redeemed,Tax on sales,Tax on rebates,Tax on booking fees,Gateway,Marketing opt-in,Notes,Status,Sales channel,Tickets delivered,Long order id
GAR1010,UTSAV Garba 2025,26/09/2025,7:00 pm,Susan,Sanders,susan.sanders17@example.com,2308172143,19/07/2026 05:10 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,f398d16e-18b9-40a2-a364-42e58abe5779
GAR1011,UTSAV Garba 2025,26/09/2025,7:00 pm,Veronica,Casey,veronica.casey83@example.com,0041321147,11/08/2026 04:10 am,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,b2a43bf4-02b4-4d26-a72b-0fa7a95da34b
GAR1012,UTSAV Garba 2025,26/09/2025,7:00 pm,Danielle,Coleman,danielle.coleman27@example.com,6534699799,02/08/2026 05:07 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,07f2422d-59fb-446d-91d3-649c7fffa983
GAR1013,UTSAV Garba 2025,26/09/2025,7:00 pm,Stephanie,Smith,stephanie.smith60@example.com,6816995706,20/07/2026 09:13 am,Online,Refunded,0,1,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,1790834b-8b32-46d6-808d-52127991329a
GAR1014,UTSAV Garba 2025,26/09/2025,7:00 pm,Kyle,Ward,kyle.ward89@example.com,7653970548,13/07/2026 03:28 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,af0f134e-02a2-4fcc-984e-e3db691d8bea
GAR1015,UTSAV Garba 2025,26/09/2025,7:00 pm,Amanda,Morrow,amanda.morrow98@example.com,8718274968,15/07/2026 09:58 am,Manual,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,7db8aa1c-8448-44ed-b2be-520f1e1f86f7
GAR1016,UTSAV Garba 2025,26/09/2025,7:00 pm,Martin,Campos,martin.campos15@example.com,4204956121,17/07/2026 04:36 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,c696e772-6326-4564-8175-105a3fc1428a
GAR1017,UTSAV Garba 2025,26/09/2025,7:00 pm,Erin,Herrera,erin.herrera45@example.com,6042359737,08/08/2026 10:41 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,fa926f97-bd87-4f11-a1ca-afcd23a2f59c
GAR1018,UTSAV Garba 2025,26/09/2025,7:00 pm,Brian,Hernandez,brian.hernandez8@example.com,7756085816,16/08/2026 07:53 am,Online,Paid,4,0,$160.00,$0.00,$0.00,$0.00,$6.40,$0.00,$0.00,$0.00,$166.40,$0.00,$0.00,$0.00,$0.00,$160.00,$160.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,4,6c18eb52-b3b9-46e2-8eaa-01126fb0c665
GAR1019,UTSAV Garba 2025,26/09/2025,7:00 pm,Gary,Dixon,gary.dixon73@example.com,4576832102,13/07/2026 12:28 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,a8ecb6a1-7233-4f8c-b24e-f0f7aa25e8da
GAR1020,UTSAV Garba 2025,26/09/2025,7:00 pm,Michael,Brown,michael.brown62@example.com,8471296180,18/08/2026 06:33 am,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,b393cb2d-bf23-4095-a21a-5dd04ce34923
GAR1021,UTSAV Garba 2025,26/09/2025,7:00 pm,Robert,Porter,robert.porter75@example.com,0801849804,25/07/2026 03:30 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,36abeff0-cd1d-49da-bafa-c8cedc4f57fe
GAR1022,UTSAV Garba 2025,26/09/2025,7:00 pm,Rachel,Ramos,rachel.ramos78@example.com,7731268812,17/07/2026 06:24 pm,Manual,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,7a49c96a-1168-4e55-82b1-4f24dc76a6a8
GAR1023,UTSAV Garba 2025,26/09/2025,7:00 pm,Heidi,Williams,heidi.williams90@example.com,9236534606,30/07/2026 10:20 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,b9fb97b9-abf1-4574-b14e-9b45071511b6
GAR1024,UTSAV Garba 2025,26/09/2025,7:00 pm,David,Mathews,david.mathews25@example.com,7932798623,15/08/2026 05:01 pm,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,6ec8261b-1336-44de-85e9-d3c37f4423d5
GAR1025,UTSAV Garba 2025,26/09/2025,7:00 pm,Glenda,Heath,glenda.heath59@example.com,1812054647,02/08/2026 07:14 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,4ee26290-eb59-403a-93bc-06119af4ab8a
GAR1026,UTSAV Garba 2025,26/09/2025,7:00 pm,Brianna,Bell,brianna.bell71@example.com,8769899927,12/08/2026 06:26 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,8459f41e-8861-472e-97a8-2eeff9a8743d
GAR1027,UTSAV Garba 2025,26/09/2025,7:00 pm,Richard,Herrera,richard.herrera49@example.com,4444983553,03/08/2026 10:43 am,Manual,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,1,d363621f-311c-4ad4-8e6c-cc79f8eb51b8
GAR1028,UTSAV Garba 2025,26/09/2025,7:00 pm,John,Caldwell,john.caldwell21@example.com,4496392435,23/07/2026 11:22 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,94ed8114-7672-414b-8c4b-bc6f3457c8d7
GAR1029,UTSAV Garba 2025,26/09/2025,7:00 pm,Kimberly,Palmer,kimberly.palmer45@example.com,4339527536,30/07/2026 04:38 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,25768869-5765-4418-8993-9c6e75863743
GAR1030,UTSAV Garba 2025,26/09/2025,7:00 pm,Mary,Stephenson,mary.stephenson19@example.com,4168601347,20/07/2026 08:14 am,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,9144a442-82d8-47f5-86ef-7aaad2376d22
GAR1031,UTSAV Garba 2025,26/09/2025,7:00 pm,Claudia,Lin,claudia.lin42@example.com,0679176651,26/07/2026 07:23 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,fe833c05-cd21-4b86-8297-83925c807220
GAR1032,UTSAV Garba 2025,26/09/2025,7:00 pm,Lisa,Santiago,lisa.santiago54@example.com,4188421630,12/07/2026 12:49 pm,Manual,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,9fd60efb-fa11-40e7-966d-56e81c86cf6f
GAR1033,UTSAV Garba 2025,26/09/2025,7:00 pm,Shelley,Woods,shelley.woods62@example.com,6333999485,07/08/2026 11:19 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,c329732b-5114-4ac7-9588-e38e8dbff478
GAR1034,UTSAV Garba 2025,26/09/2025,7:00 pm,George,Miller,george.miller96@example.com,3890219947,18/07/2026 11:36 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,3df5516b-3891-47f7-a809-f986d86af8f9
GAR1035,UTSAV Garba 2025,26/09/2025,7:00 pm,Ashlee,Washington,ashlee.washington70@example.com,2341034699,28/07/2026 07:54 am,Manual,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,14fdc3a7-d8e7-4ca2-99b1-a0433b70324e
GAR1036,UTSAV Garba 2025,26/09/2025,7:00 pm,Maria,Montgomery,maria.montgomery12@example.com,7269608437,26/07/2026 08:12 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,81ef688b-7fc0-422e-854d-a1975273d60c
GAR1037,UTSAV Garba 2025,26/09/2025,7:00 pm,Susan,Harris,susan.harris31@example.com,9352196263,03/08/2026 10:02 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,b705e692-3faf-4b34-862e-27af67b4c897
GAR1038,UTSAV Garba 2025,26/09/2025,7:00 pm,Amber,Taylor,amber.taylor97@example.com,6970931706,21/07/2026 05:53 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,6fb0d297-7daf-438b-853f-1a4361874fa9
GAR1039,UTSAV Garba 2025,26/09/2025,7:00 pm,Melissa,Hayes,melissa.hayes52@example.com,1645345472,07/08/2026 03:38 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,87eb754a-995e-45bd-8465-3d5fa51f4e7c
GAR1040,UTSAV Garba 2025,26/09/2025,7:00 pm,Shawn,Lynch,shawn.lynch13@example.com,6503121980,11/08/2026 12:06 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,2626c97d-73fe-4a93-8151-344eee9836b7
GAR1041,UTSAV Garba 2025,26/09/2025,7:00 pm,Joshua,Riddle,joshua.riddle8@example.com,4236428131,21/07/2026 08:12 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,df301cb5-c8c5-44fa-8879-4a56a7954d2b
GAR1042,UTSAV Garba 2025,26/09/2025,7:00 pm,George,Miller,george.miller96@example.com,4876230391,16/08/2026 02:36 pm,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,88b12a44-2dc1-49dd-887c-1935d139e6d8
GAR1043,UTSAV Garba 2025,26/09/2025,7:00 pm,Wayne,Price,wayne.price57@example.com,8522823052,15/07/2026 06:00 am,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,0e8db9f5-e514-4d91-8127-8cf9803bd70b
GAR1044,UTSAV Garba 2025,26/09/2025,7:00 pm,Joyce,Arnold,joyce.arnold7@example.com,0722395947,25/07/2026 06:24 pm,Online,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,3f8b015e-b6a3-4409-9c20-d86bb5d044fb
GAR1045,UTSAV Garba 2025,26/09/2025,7:00 pm,Daniel,Hamilton,daniel.hamilton1@example.com,1620478768,16/07/2026 05:31 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,f17b25ef-a5b8-4158-b64c-81bf77746c09
GAR1046,UTSAV Garba 2025,26/09/2025,7:00 pm,Gregory,Anderson,gregory.anderson57@example.com,4862872031,30/07/2026 04:12 pm,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,6993e611-e777-4ef5-9ab9-ae1b1d93c7bd
GAR1047,UTSAV Garba 2025,26/09/2025,7:00 pm,Philip,Larson,philip.larson99@example.com,5057303627,25/07/2026 07:53 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,043159ef-246e-470f-be97-037d6577e64d
GAR1048,UTSAV Garba 2025,26/09/2025,7:00 pm,Ashlee,Washington,ashlee.washington70@example.com,4767753726,14/08/2026 12:41 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,19edcdbc-ec39-412e-a3d8-89fae5a456d8
GAR1049,UTSAV Garba 2025,26/09/2025,7:00 pm,David,Richardson,david.richardson54@example.com,5766194588,21/07/2026 10:19 pm,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,3187dc09-54da-4012-9a3c-49e011586f46
GAR1050,UTSAV Garba 2025,26/09/2025,7:00 pm,Tara,White,tara.white21@example.com,0128400838,22/07/2026 12:17 pm,Manual,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,1,9ce8b890-cc6b-4a6e-9583-b4db67460338
GAR1051,UTSAV Garba 2025,26/09/2025,7:00 pm,Andrew,Hickman,andrew.hickman81@example.com,4508917768,28/07/2026 08:38 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,f7d75510-ffa7-4ae1-9139-dd0f8185ca84
GAR1052,UTSAV Garba 2025,26/09/2025,7:00 pm,Mark,Cruz,mark.cruz70@example.com,5742231964,16/07/2026 09:19 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,f41c7c7d-0319-4369-8d8b-876a0b4476b2
GAR1053,UTSAV Garba 2025,26/09/2025,7:00 pm,John,Jones,john.jones87@example.com,9362689430,15/07/2026 02:14 pm,Manual,Paid,2,0,$80.00,$0.00,$0.00,$0.00,$3.20,$0.00,$0.00,$0.00,$83.20,$0.00,$0.00,$0.00,$0.00,$80.00,$80.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,2,c979a0e1-7b8f-47cf-ba2c-43ec43f84fcf
GAR1054,UTSAV Garba 2025,26/09/2025,7:00 pm,Ryan,Simon,ryan.simon60@example.com,2711759574,12/07/2026 11:40 pm,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,bdfb0259-d07b-4c55-a6bd-4bbce3a0aa3c
GAR1055,UTSAV Garba 2025,26/09/2025,7:00 pm,Darlene,Ross,darlene.ross15@example.com,8298493306,23/07/2026 07:15 am,Online,Paid,1,0,$40.00,$0.00,$0.00,$0.00,$1.60,$0.00,$0.00,$0.00,$41.60,$0.00,$0.00,$0.00,$0.00,$40.00,$40.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,7fb63b12-4cf2-4624-8243-0329f09fe936
GAR1056,UTSAV Garba 2025,26/09/2025,7:00 pm,Sheila,Fischer,sheila.fischer49@example.com,0944128333,17/08/2026 08:19 am,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,5ced1a62-817e-4840-8ace-3a10b2879bdd
GAR1057,UTSAV Garba 2025,26/09/2025,7:00 pm,Russell,Lewis,russell.lewis43@example.com,6954132971,26/07/2026 12:02 pm,Online,Paid,3,0,$120.00,$0.00,$0.00,$0.00,$4.80,$0.00,$0.00,$0.00,$124.80,$0.00,$0.00,$0.00,$0.00,$120.00,$120.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,276f8e0d-6ea2-4b15-90a7-d3b967eaae63
