Order id,Event,Event date,Event time,First name,Last name,Email,Mobile,Order date,Type,Financial status,Valid tickets,Cancelled tickets,Ticket sales,Add-on sales,Donations,Fee rebate,Humanitix passed-on fee,Amex surcharge,Refund protection,Custom tax,Paid,Humanitix absorbed fees,Zip fee,Afterpay fee,Refunds,Your earnings,Your payout,Refunded fees,Giftcard used,Voucher used,Discount code used,Discount redeemed,Tax on sales,Tax on rebates,Tax on booking fees,Gateway,Marketing opt-in,Notes,Status,Sales channel,Tickets delivered,Long order id
RAA1011,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Hannah,Brewer,hannah.brewer25@example.com,2252964448,03/08/2026 06:27 pm,Manual,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,1,8ac8f037-baca-44d4-b416-eaa1c4495462
RAA1012,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Christopher,Lopez,christopher.lopez35@example.com,1143306409,27/07/2026 08:58 am,Manual,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,1,15cde409-7a99-4fba-bfeb-2b418fda8d85
RAA1013,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Jesse,Mann,jesse.mann95@example.com,5906278790,12/08/2026 04:54 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,040c370b-26e5-4e42-b027-05d719147e3a
RAA1014,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Xavier,Jimenez,xavier.jimenez90@example.com,6372162660,07/08/2026 05:24 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,128cc17a-4c05-4b0a-823b-784552f1b8c8
RAA1015,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Joshua,Medina,joshua.medina60@example.com,2955999773,31/07/2026 06:44 am,Online,Paid,4,0,$140.00,$0.00,$0.00,$0.00,$5.60,$0.00,$0.00,$0.00,$145.60,$0.00,$0.00,$0.00,$0.00,$140.00,$140.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,4,fa0c0499-5be7-4eb4-94a0-c8279a055c86
RAA1016,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Kathleen,Sanchez,kathleen.sanchez59@example.com,5192474111,29/07/2026 11:23 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,030890e2-74bf-4ad3-ac23-8cc1f692a870
RAA1017,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Sarah,Gallegos,sarah.gallegos6@example.com,2567611258,18/07/2026 10:15 pm,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,03b09dad-cbe6-4a16-87d7-50cb353f1d07
RAA1018,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Tanner,Anderson,tanner.anderson44@example.com,6308292482,31/07/2026 02:05 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,dd4f8633-d6ab-461f-a8bb-9e50f6280c5f
RAA1019,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Darren,Shepard,darren.shepard12@example.com,0788312736,17/07/2026 02:08 am,Online,Paid,4,0,$140.00,$0.00,$0.00,$0.00,$5.60,$0.00,$0.00,$0.00,$145.60,$0.00,$0.00,$0.00,$0.00,$140.00,$140.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,4,00aef0aa-2f13-4be4-a63b-88605953d9c0
RAA1020,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Lisa,Maynard,lisa.maynard2@example.com,1970842874,28/07/2026 07:32 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,6e0cbe86-b2bc-4344-9cf2-495b7d745b8c
RAA1021,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Vincent,Cooper,vincent.cooper71@example.com,6512955510,09/08/2026 03:04 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,9e524f17-1d65-41c5-8365-80e60848d0e8
RAA1022,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Kim,Johnson,kim.johnson10@example.com,2262300360,22/07/2026 05:57 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,274e7204-09cd-4208-927e-3dea3d99bd15
RAA1023,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Matthew,Mack,matthew.mack35@example.com,0342437539,08/08/2026 11:54 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,8f6cd45d-f4ea-4bf1-9973-a25c243c58a2
RAA1024,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Shelley,Reynolds,shelley.reynolds40@example.com,6631669687,11/07/2026 02:01 pm,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,4115d12e-005e-4b17-9bae-47c434d2c8b8
RAA1025,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Victor,Bradley,victor.bradley46@example.com,1061664970,24/07/2026 11:42 pm,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,54cf479f-bc00-4136-89ed-6ad34a4742f6
RAA1026,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,James,Edwards,james.edwards87@example.com,5176429628,31/07/2026 10:46 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,5bd174ba-1e77-4934-988c-6b944bb42f61
RAA1027,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Joy,Wilson,joy.wilson82@example.com,9699613152,10/07/2026 03:29 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,29a31519-b241-44aa-be9a-521db2b8b4de
RAA1028,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Jason,Murphy,jason.murphy29@example.com,5883774354,15/07/2026 02:26 pm,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,f03c4306-2ca2-4592-a793-559ffebc2729
RAA1029,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Spencer,Ward,spencer.ward38@example.com,9501115255,23/07/2026 03:55 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,8b1591b5-b441-4e12-b200-950976879dcf
RAA1030,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Megan,Sanchez,megan.sanchez87@example.com,6031748903,31/07/2026 10:38 pm,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,e411a1a6-889d-42fc-a704-4fd6cd66432b
RAA1031,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Richard,Cunningham,richard.cunningham1@example.com,9718614229,10/08/2026 12:18 pm,Manual,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,3,4b8635b2-c4a6-4c4a-b12f-daeff5a9f00c
RAA1032,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Vicki,Johnson,vicki.johnson36@example.com,9205596757,05/08/2026 04:16 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,1b62b2bb-1698-4cb8-9a43-5139fb88afc8
RAA1033,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Karen,Wolf,karen.wolf75@example.com,9830457627,05/08/2026 10:52 pm,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,0024da9c-6399-4571-bf50-62f31677a532
RAA1034,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Leonard,Hayes,leonard.hayes21@example.com,8970152213,31/07/2026 08:08 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,0f8fcbaf-603e-4b14-86df-c9c798594e28
RAA1035,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Kimberly,Palmer,kimberly.palmer45@example.com,4761289899,10/07/2026 05:04 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,1b17809d-e70a-4e3c-a3f2-4b8b47e01a1e
RAA1036,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Judy,Fox,judy.fox26@example.com,9979927156,08/08/2026 06:53 am,Manual,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,2,bf87f4cc-7c5a-4cac-ad40-134e8557c6aa
RAA1037,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Lawrence,Ibarra,lawrence.ibarra17@example.com,2858986818,31/07/2026 12:11 pm,Manual,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,2,3e226bfe-b259-45ae-a55b-635c77a849ff
RAA1038,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Paul,Hoffman,paul.hoffman4@example.com,0737949994,12/07/2026 09:41 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,2,a8d18eb0-a47f-4b58-a691-5476af1a0959
RAA1039,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Todd,Hardy,todd.hardy71@example.com,4107692626,20/07/2026 06:17 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,d49176a0-73b1-4452-84c2-76194c3742ce
RAA1040,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Carla,Smith,carla.smith95@example.com,6043598398,24/07/2026 05:46 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,b43c259c-9b20-4ac7-8ff7-ce327649a52a
RAA1041,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Lisa,Evans,lisa.evans96@example.com,5857837568,09/08/2026 10:31 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,d2e54b9e-fef9-410b-8f36-ce7986b82a3d
RAA1042,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Alejandro,Vaughan,alejandro.vaughan44@example.com,0730717761,18/07/2026 09:56 pm,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,7def1818-00ab-4064-a05c-efa3a454c767
RAA1043,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Tyler,Strong,tyler.strong55@example.com,6922338540,30/07/2026 05:10 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,570eaaee-9aa0-464c-967e-8e7b94e68bda
RAA1044,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Danielle,Tanner,danielle.tanner48@example.com,0231265327,15/07/2026 11:23 am,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,9f817220-48e4-42df-9e6e-fe84cf119520
RAA1045,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Jon,Smith,jon.smith43@example.com,9032234771,27/07/2026 11:28 pm,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,95cd0cb9-088b-4499-a2df-f5e35469ca36
RAA1046,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Andrea,Williams,andrea.williams32@example.com,5557020061,19/07/2026 09:17 pm,Manual,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Manual,1,4f25a44b-f970-4448-ab08-61f231cec987
RAA1047,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Lori,Jones,lori.jones55@example.com,9476121893,20/07/2026 06:17 pm,Online,Paid,4,0,$140.00,$0.00,$0.00,$0.00,$5.60,$0.00,$0.00,$0.00,$145.60,$0.00,$0.00,$0.00,$0.00,$140.00,$140.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,4,c17dbbdb-bb7f-4088-ad4f-ecb67a4496d2
RAA1048,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Dorothy,Ryan,dorothy.ryan25@example.com,5076122283,10/08/2026 01:13 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,8eb5848f-6b53-4a4e-8885-42bf4bc94092
RAA1049,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Barbara,Jones,barbara.jones8@example.com,0455559502,06/08/2026 12:18 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,1,7f98638d-7fed-4e8a-81b1-a6056dbf8a01
RAA1050,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Tammy,Walker,tammy.walker96@example.com,3327639904,29/07/2026 09:54 am,Online,Paid,2,0,$70.00,$0.00,$0.00,$0.00,$2.80,$0.00,$0.00,$0.00,$72.80,$0.00,$0.00,$0.00,$0.00,$70.00,$70.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,bde896b8-b1bc-44f9-ad8d-afc0850122e2
RAA1051,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Kevin,Cabrera,kevin.cabrera99@example.com,9626902220,11/08/2026 01:50 pm,Online,Refunded,0,2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,2,05fb2b20-ad31-4ef7-9650-0854f2eaf34c
RAA1052,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,John,Munoz,john.munoz7@example.com,9067015120,26/07/2026 12:35 am,Manual,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Manual,1,4f30d268-40ba-4eb8-b572-f0f5d92d0883
RAA1053,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Alyssa,Mcintyre,alyssa.mcintyre91@example.com,6972162183,03/08/2026 06:16 am,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,d6cdeb2d-daec-4fee-a29c-03dbbc14c1e5
RAA1054,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Cameron,Davis,cameron.davis26@example.com,9692105307,13/07/2026 05:44 am,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,Yes,,Completed,Online,3,ddab1a73-0ac8-4ec9-aafb-b138eb6dce90
RAA1055,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Kyle,Ortiz,kyle.ortiz65@example.com,2837742705,12/07/2026 01:54 pm,Online,Paid,1,0,$35.00,$0.00,$0.00,$0.00,$1.40,$0.00,$0.00,$0.00,$36.40,$0.00,$0.00,$0.00,$0.00,$35.00,$35.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,1,8a9e057a-bc3f-4ed3-bdb1-e27252fb8682
RAA1056,Raaz Mid-Sem Cruise,11/04/2025,7:00 pm,Nicholas,Webster,nicholas.webster2@example.com,2820632280,31/07/2026 06:59 am,Online,Paid,3,0,$105.00,$0.00,$0.00,$0.00,$4.20,$0.00,$0.00,$0.00,$109.20,$0.00,$0.00,$0.00,$0.00,$105.00,$105.00,$0.00,,,,$0.00,$0.00,$0.00,$0.00,Stripe,No,,Completed,Online,3,0d92736a-8dac-48c7-93b1-2009f9ddc52d
